"","catch.date","person","species","PIT.tag","length","mass","age.class","sex","repro","air.temp","zscore.mass","zscore.length","zscore.max"
"237",2005-07-29,"JRB","rattlesnake","456608626b",78.1,407,"adult","male",NA,"32.3",2.22557821557452,1.17235586679072,2.22557821557452
"241",2005-07-30,"JRB","rattlesnake","4462284360",57.1,164,"adult","male",NA,"22.6",0.0414121548833604,0.0180726496084822,0.0414121548833604
"242",2005-07-30,"JRB","rattlesnake","4553062360",68.2,255,"adult","male",NA,"24.8",0.807543086728438,0.628193778690521,0.807543086728438
"243",2005-07-30,"JRB","rattlesnake","45597e311a",73.6,261,"adult","male",NA,"32.1",0.863518157603942,0.925009463108809,0.925009463108809
"244",2005-07-30,"JRB","rattlesnake","457478790f",60,198,"adult","male",NA,"32.1",0.275779913411158,0.1774736653146,0.275779913411158
"247",2005-08-01,"JRB","rattlesnake","4576177d3c",48.2,110,"sub.adult","female","nongravid","23.3",0.545187792762889,0.471123571006846,0.545187792762889
"250",2005-08-02,"JRB","rattlesnake","456f6a6f6b",70.4,258,"adult","male",NA,"19.2",0.83553062216619,0.749118687157231,0.83553062216619
"251",2005-08-02,"JRB","rattlesnake","45527d0a5c",53.2,136,"adult","male",NA,"19.2",0.302629152302375,0.196294233582504,0.302629152302375
"252",2005-08-02,"JRB","rattlesnake","455a030418",61.2,200,"adult","male",NA,"28.3",0.294438270369659,0.243432706296442,0.294438270369659
"253",2005-08-02,"JRB","rattlesnake","4559620b22",69.4,237,"adult","male",NA,"28.3",0.639617874101929,0.694152819672363,0.694152819672363
"256",2005-08-05,"JRB","rattlesnake","456f25182b",NA,177,"adult","male",NA,"28.8",0.0798671653468965,NA,0.0798671653468965
"257",2005-08-04,"CG staff","rattlesnake","4531781366",NA,226,"adult","male",NA,NA,0.536996910830173,NA,0.536996910830173
"259",2005-08-06,"RH","rattlesnake","4576580319",NA,173,"sub.adult","male",NA,NA,0.0425504514298944,NA,0.0425504514298944
"260",2005-08-07,"RH","rattlesnake","4552171973",NA,194,"adult","male",NA,NA,0.238463199494156,NA,0.238463199494156
"261",2005-08-07,"RH","rattlesnake","4606681557",NA,323,"adult","male",NA,NA,1.44192722331747,NA,1.44192722331747
"264",2005-08-08,"GC staff","rattlesnake","456a701d3f",66,198,"adult","male",NA,NA,0.275779913411158,0.50726887022381,0.50726887022381
"267",2005-08-10,"RH","rattlesnake","44616e4c32",NA,171,"adult","male",NA,NA,0.0238920944713933,NA,0.0238920944713933
"271",2005-08-11,"RH","rattlesnake","45754a052f",NA,167,"adult","male",NA,NA,0.0134246194456088,NA,0.0134246194456088
"273",2005-08-11,"RH","rattlesnake","456d166b47",NA,206,"adult","male",NA,NA,0.350413341245162,NA,0.350413341245162
"276",2005-08-12,"CG staff","rattlesnake","4532422759",NA,200,"adult","male",NA,NA,0.294438270369659,NA,0.294438270369659
"278",2005-08-12,"RH","rattlesnake","4555672c62",58.4,149,"adult","female","nongravid",NA,0.181349832072118,0.0895282773388108,0.181349832072118
"280",2005-08-15,"JRB","rattlesnake","4575502744",58.6,152,"sub.adult","male",NA,"31.9",0.153362296634367,0.100521450835785,0.153362296634367
"281",2005-08-15,"JRB","rattlesnake","456c6d7b63",64.6,124,"adult","female","nongravid","31.9",0.414579294053382,0.430316655744994,0.430316655744994
"284",2005-08-17,"JRB","rattlesnake","456a455757",54.8,122,"sub.adult","female","nongravid","27.7",0.433237651011883,0.108348845606715,0.433237651011883
"285",2005-08-19,"JRB","rattlesnake","456c226843",67.5,238,"adult","male",NA,"20.3",0.648947052581179,0.589717671451113,0.648947052581179
"286",2005-08-19,"JRB","rattlesnake","456f451a69",62.8,193,"adult","female","nongravid","27.2",0.229134021014905,0.331378094272231,0.331378094272231
"287",2005-08-23,"JRB","rattlesnake","45307d3b5f",69.4,229,"adult","male",NA,"20.1",0.564984446267924,0.694152819672363,0.694152819672363
"290",2005-08-24,"JRB","rattlesnake","Co01240805",24.1,17,"neonate",NA,NA,"29.2",1.41280139133319,1.79580097739217,1.79580097739217
"291",2005-08-24,"JRB","rattlesnake","Co02240805",22.9,15,"neonate",NA,NA,"29.2",1.43145974829169,1.86176001837402,1.86176001837402
"292",2005-08-24,"JRB","rattlesnake","Co03240805",23.5,17,"neonate",NA,NA,"29.2",1.41280139133319,1.82878049788309,1.82878049788309
"297",2005-09-04,"JRB","rattlesnake","452f654a20",NA,155,"adult","male",NA,"23.8",0.125374761196615,NA,0.125374761196615
"298",2005-09-04,"JRB","rattlesnake","4552772b4c",51.5,160,"sub.adult","female",NA,"23.4",0.0787288688003625,0.289736208306781,0.289736208306781
"299",2005-09-06,"JRB","rattlesnake","4604565942",64.6,287,"adult","female","nongravid","24.1",1.10607679806446,0.430316655744994,1.10607679806446
"301",2005-09-09,"GC staff","rattlesnake","45440a332c",NA,273,"adult","male",NA,NA,0.975468299354948,NA,0.975468299354948
"305",2005-09-14,"JRB","rattlesnake","452f654814",NA,213,"adult","male",NA,NA,0.415717590599916,NA,0.415717590599916
"306",2005-09-17,"CG staff","rattlesnake","239",35,56,"juvenile",NA,NA,NA,1.04896343064242,1.19667302180711,1.19667302180711
"307",2005-09-18,"JRB","rattlesnake","433e490243",NA,265,"adult","male",NA,"28.6",0.900834871520944,NA,0.900834871520944
"308",2005-09-18,"JRB","rattlesnake","4545061629",NA,152.5,"adult","female","nongravid","30.6",0.148697707394742,NA,0.148697707394742
"309",2005-09-19,"GC staff","rattlesnake","4531160166",NA,250,"adult","male",NA,NA,0.760897194332186,NA,0.760897194332186
"310",2005-09-19,"CG staff","rattlesnake","240",53.7,136,"sub.adult","male",NA,NA,0.302629152302375,0.16881129984007,0.302629152302375
"311",2005-09-21,"GC staff","rattlesnake","4313642554",60.9,231,"adult","female","nongravid",NA,0.583642803226425,0.226942946050982,0.583642803226425
"312",2005-09-22,"GC staff","rattlesnake","44624a147b",69.9,361,"adult","female","nongravid",NA,1.79643600552899,0.721635753414797,1.79643600552899
"313",2005-09-24,"JRB","rattlesnake","243",64,250,"adult","male",NA,"26",0.760897194332186,0.397337135254074,0.760897194332186
"314",2005-09-24,"GC staff","rattlesnake","244",59.9,174,"sub.adult","male",NA,NA,0.0518796299091449,0.171977078566113,0.171977078566113
"315",2005-09-25,"JRB","rattlesnake","245",56,98,"sub.adult","female",NA,"29.1",0.657137934513896,0.0423898046248731,0.657137934513896
"316",2005-09-26,"JRB","rattlesnake","246",60.2,178,"adult","male",NA,"29.2",0.0891963438261471,0.188466838811574,0.188466838811574
"317",2005-09-26,"JRB","rattlesnake","247",57.5,160,"adult","male",NA,"29.2",0.0787288688003625,0.0400589966024294,0.0787288688003625
"318",2005-09-27,"JRB","rattlesnake","248",46.5,90,"sub.adult","male",NA,"22.8",0.7317713623479,0.564565545731122,0.7317713623479
"319",2005-09-27,"JRB","rattlesnake","249",55.5,118,"sub.adult","male",NA,"22.8",0.470554364928885,0.0698727383673072,0.470554364928885
"320",2006-05-05,"JRB, KH","rattlesnake","433e422d2f",62.5,160,"adult","male",NA,NA,0.0787288688003625,0.314888334026771,0.314888334026771
"322",2006-08-02,"KH, LG","rattlesnake","433e245f02",NA,248,"adult","female",NA,NA,0.742238837373685,NA,0.742238837373685
"323",2006-08-14,"KH, LG","rattlesnake","433d615946",NA,217,"adult","female",NA,"24.4",0.453034304516918,NA,0.453034304516918
"324",2006-06-27,"KH, LG","rattlesnake","61",NA,12,"neonate",NA,NA,"34.9",1.45944728372944,NA,1.45944728372944
"325",2006-07-03,"CG staff","rattlesnake","62",NA,43,"juvenile",NA,NA,NA,1.17024275087268,NA,1.17024275087268
"326",2006-07-24,"KH, LG, AG","rattlesnake","63",NA,44,"juvenile",NA,NA,"29.6",1.16091357239342,NA,1.16091357239342
"327",2006-07-31,"Bob","rattlesnake","64",NA,11,"neonate",NA,NA,NA,1.46877646220869,NA,1.46877646220869
"329",2006-06-14,"KH, LG","rattlesnake","59",NA,26,"juvenile",NA,NA,"22.8",1.32883878501993,NA,1.32883878501993
"330",2006-06-23,"KH, LG","rattlesnake","60",NA,10,"neonate",NA,NA,"35.2",1.47810564068794,NA,1.47810564068794
"331",2006-08-09,"KH, LG","rattlesnake","65",NA,12,"juvenile",NA,NA,"26.1",1.45944728372944,NA,1.45944728372944
"332",2006-08-09,"CG staff","rattlesnake","66",NA,8,"juvenile",NA,NA,NA,1.49676399764644,NA,1.49676399764644
"333",2006-05-07,"JRB, KH","rattlesnake","47226c5c08",55.6,154,"sub.adult","female","nongravid",NA,0.134703939675866,0.0643761516188203,0.134703939675866
"334",2006-05-06,"JRB, KH","rattlesnake","472556386c",57.9,213,"adult","female","gravid",NA,0.415717590599916,0.0620453435963767,0.415717590599916
"335",2006-04-30,"JRB, KH","rattlesnake","471e4b4578",54.5,102,"sub.adult","female",NA,"28.7",0.619821220596894,0.124838605852176,0.619821220596894
"336",2006-04-29,"JRB, KH","rattlesnake","45696f225e",56.2,136,"sub.adult","male",NA,"26",0.302629152302375,0.0313966311278993,0.302629152302375
"337",2006-05-06,"JRB, KH","rattlesnake","47241e1d04",57.8,142,"sub.adult","male",NA,NA,0.246654081426872,0.0565487568478898,0.246654081426872
"338",2006-05-07,"JRB, KH","rattlesnake","471d6b445f",79.4,264,"adult","male",NA,NA,0.891505693041693,1.24381149452105,1.24381149452105
"339",2006-05-05,"JRB, KH, LG","rattlesnake","47253b3b42",62.8,164,"adult","male",NA,NA,0.0414121548833604,0.331378094272231,0.331378094272231
"340",2006-04-29,"JRB, KH","rattlesnake","455704580e",53.9,121,"sub.adult","female",NA,"24.2",0.442566829491133,0.157818126343097,0.442566829491133
"341",2006-04-15,"JRB","rattlesnake","452f6f1372",78.4,270,"adult","female","nongravid",NA,0.947480763917196,1.18884562703618,1.18884562703618
"342",2006-06-23,"KH","rattlesnake","4542072a53",NA,161,"adult","male",NA,"31.4",0.069399690321112,NA,0.069399690321112
"343",2006-07-07,"KH, LG","rattlesnake","47252b053b",NA,247,"adult","male",NA,NA,0.732909658894434,NA,0.732909658894434
"344",2006-07-05,"GC staff","rattlesnake","471d5c445d",NA,175,"adult","male",NA,NA,0.0612088083883955,NA,0.0612088083883955
"345",2006-06-16,"KH, LG","rattlesnake","455f332355",NA,175,"adult","male",NA,"26.1",0.0612088083883955,NA,0.0612088083883955
"346",2006-06-26,"KH, LG","rattlesnake","471145066f",NA,160,"adult","female","nongravid","30.3",0.0787288688003625,NA,0.0787288688003625
"347",2006-05-05,"JRB, KH, LG","rattlesnake","471d550d04",54.4,86,"sub.adult","male",NA,"27.1",0.769088076264902,0.130335192600663,0.769088076264902
"348",2006-06-25,"KH, LG","rattlesnake","47253d1542",NA,152,"adult","male",NA,"23.1",0.153362296634367,NA,0.153362296634367
"349",2006-06-27,"KH, LG","rattlesnake","47240d455a",NA,144,"adult","female","nongravid","28.2",0.227995724468371,NA,0.227995724468371
"350",2006-07-10,"Victor","rattlesnake","471e4c7926",NA,145,"adult","male",NA,NA,0.218666545989121,NA,0.218666545989121
"351",2006-06-27,"KH, LG","rattlesnake","471d417308",NA,113,"sub.adult","male",NA,"38.2",0.517200257325138,NA,0.517200257325138
"352",2006-06-24,"KH","rattlesnake","4549283774",NA,246,"adult","female","nongravid","36.3",0.723580480415184,NA,0.723580480415184
"353",2006-07-20,"KH, LG","rattlesnake","4551751e7c",NA,286,"adult","male",NA,"20.7",1.0967476195852,NA,1.0967476195852
"354",2006-07-18,"KH, LG","rattlesnake","456d5d4e38",NA,198,"adult","male",NA,"22",0.275779913411158,NA,0.275779913411158
"355",2006-07-11,"KH, LG","rattlesnake","471e6b2721",NA,252,"adult","female","nongravid","31.5",0.779555551290687,NA,0.779555551290687
"356",2006-07-17,"KH, LG","rattlesnake","455a066377",NA,164,"adult","female","nongravid","31.5",0.0414121548833604,NA,0.0414121548833604
"357",2006-07-17,"KH, LG","rattlesnake","4559615310",NA,218,"adult","male",NA,"20.4",0.462363482996168,NA,0.462363482996168
"358",2006-07-17,"KH, LG","rattlesnake","45665a6035",NA,199,"adult","male",NA,"35.4",0.285109091890408,NA,0.285109091890408
"359",2006-06-03,"KH, LG","rattlesnake","45452d642a",NA,163,"adult","male",NA,"26.6",0.0507413333626109,NA,0.0507413333626109
"360",2006-07-22,"KH","rattlesnake","455855271d",NA,236,"adult","male",NA,"39.5",0.630288695622678,NA,0.630288695622678
"361",2006-07-17,"KH, LG","rattlesnake","46027f3c7e",NA,317,"adult","male",NA,"31.6",1.38595215244197,NA,1.38595215244197
"362",2006-07-15,"KH, LG","rattlesnake","456a29484f",NA,212,"adult","male",NA,"22.3",0.406388412120665,NA,0.406388412120665
"363",2006-07-11,"KH, LG","rattlesnake","471e465836",NA,222,"adult","male",NA,"25.3",0.499680196913171,NA,0.499680196913171
"364",2006-06-12,"KH, LG","rattlesnake","454b6b0f2a",NA,188,"adult","male",NA,"28.5",0.182488128618652,NA,0.182488128618652
"365",2006-06-09,"KH, LG","rattlesnake","4546690f7f",NA,176,"adult","female","nongravid","23.1",0.070537986867646,NA,0.070537986867646
"366",2006-06-02,"KH, LG","rattlesnake","4544596355",NA,212,"adult","female","nongravid",NA,0.406388412120665,NA,0.406388412120665
"367",2006-06-03,"KH, LG","rattlesnake","4533286621",NA,263,"adult","male",NA,"24.2",0.882176514562443,NA,0.882176514562443
"368",2006-06-12,"KH, LG","rattlesnake","45464c2a4a",NA,148,"adult","female","nongravid","27.8",0.190679010551369,NA,0.190679010551369
"369",2006-06-03,"KH, LG","rattlesnake","4463467107",NA,262,"adult","male",NA,"29.5",0.872847336083192,NA,0.872847336083192
"371",2006-06-01,"KH, LG","rattlesnake","47254b2154",NA,220,"adult","female","gravid","27.4",0.48102183995467,NA,0.48102183995467
"372",2006-05-29,"KH, LG","rattlesnake","4725416d41",NA,180,"adult","female","nongravid","22.8",0.107854700784648,NA,0.107854700784648
"373",2006-06-01,"KH, LG","rattlesnake","4725341d47",NA,161,"adult","female","nongravid","27.4",0.069399690321112,NA,0.069399690321112
"374",2006-08-18,"KH, LG","rattlesnake","4579506371",NA,195,"adult","female","nongravid",NA,0.247792377973406,NA,0.247792377973406
"375",2006-08-16,"KH, LG","rattlesnake","456f117d1f",NA,172,"adult","female","nongravid","23.5",0.0332212729506439,NA,0.0332212729506439
"376",2006-08-08,"KH, LG","rattlesnake","45700a704b",NA,217,"adult","male",NA,"31.6",0.453034304516918,NA,0.453034304516918
"377",2006-08-14,"KH, LG","rattlesnake","45593c0161",NA,210,"adult","male",NA,"26.7",0.387730055162164,NA,0.387730055162164
"378",2006-08-14,"GC staff","rattlesnake","4555574732",NA,243,"adult","male",NA,NA,0.695592944977432,NA,0.695592944977432
"379",2006-08-10,"KH, LG","rattlesnake","4554665E22",NA,172,"adult","female","nongravid","29",0.0332212729506439,NA,0.0332212729506439
"380",2006-08-21,"KH, LG","rattlesnake","457707792E",NA,206,"adult","female","nongravid","25.3",0.350413341245162,NA,0.350413341245162
"381",2006-08-15,"KH, LG","rattlesnake","45663b456d",NA,223,"adult","male",NA,"27.7",0.509009375392421,NA,0.509009375392421
"382",2006-08-10,"KH, LG","rattlesnake","456b443935",NA,356,"adult","male",NA,"22.7",1.74979011313274,NA,1.74979011313274
"383",2006-08-10,"KH, LG","rattlesnake","4551444d03",NA,168,"adult","male",NA,"21.4",0.00409544096635827,NA,0.00409544096635827
"384",2006-08-01,"KH, LG","rattlesnake","4574474921",NA,117,"sub.adult","male",NA,"22.7",0.479883543408136,NA,0.479883543408136
"385",2006-07-31,"KH, LG","rattlesnake","4604237f6d",NA,214,"adult","male",NA,"24.5",0.425046769079166,NA,0.425046769079166
"386",2006-07-22,"KH, AG","rattlesnake","4566497e3c",NA,94,"sub.adult","male",NA,"24.2",0.694454648430898,NA,0.694454648430898
"387",2006-07-28,"KH, LG","rattlesnake","543518405c",NA,140,"sub.adult","female","nongravid","29.1",0.265312438385373,NA,0.265312438385373
"388",2006-07-28,"Victor","rattlesnake","4578323719",NA,161,"adult","male",NA,NA,0.069399690321112,NA,0.069399690321112
"389",2006-07-26,"KH","rattlesnake","457b6b2320",NA,164,"adult","male",NA,"37.3",0.0414121548833604,NA,0.0414121548833604
"390",2006-07-29,"KH","rattlesnake","4554720437",NA,69,"sub.adult","male",NA,"26.1",0.927684110412161,NA,0.927684110412161
"391",2006-08-08,"KH, LG","rattlesnake","456c2b0c60",NA,187,"adult","female",NA,"31.1",0.173158950139402,NA,0.173158950139402
"392",2006-07-24,"KH, LG, AG","rattlesnake","445d2f422c",NA,136,"adult","female","nongravid","36.9",0.302629152302375,NA,0.302629152302375
"393",2006-07-23,"KH, LG","rattlesnake","45661d6d54",NA,108,"sub.adult","female","nongravid","32.3",0.56384614972139,NA,0.56384614972139
"394",2006-05-29,"KH, LG","rattlesnake","47255a2318",NA,171,"adult","male",NA,"29.5",0.0238920944713933,NA,0.0238920944713933
"395",2006-05-28,"KH, LG","rattlesnake","4725574f71",NA,179,"adult","female","nongravid","27.5",0.0985255223053976,NA,0.0985255223053976
"396",2006-05-23,"KH, LG","rattlesnake","45060e2a6f",NA,238,"adult","male",NA,"26.4",0.648947052581179,NA,0.648947052581179
"397",2006-05-24,"KH","rattlesnake","471d5d6c0a",NA,116,"sub.adult","female","nongravid","19.8",0.489212721887386,NA,0.489212721887386
"398",2006-05-27,"KH","rattlesnake","4725621753",NA,184,"adult","male",NA,"31.5",0.14517141470165,NA,0.14517141470165
"399",2006-05-24,"KH","rattlesnake","452e52580a",NA,283,"adult","male",NA,"23.6",1.06876008414745,NA,1.06876008414745
"400",2006-05-28,"KH, LG","rattlesnake","471e532547",NA,187,"adult","female","nongravid","25.4",0.173158950139402,NA,0.173158950139402
"401",2006-05-29,"KH, LG","rattlesnake","471d52253e",NA,164,"adult","female","nongravid","23",0.0414121548833604,NA,0.0414121548833604
"402",2006-05-27,"KH","rattlesnake","47240d31f2c",NA,249,"adult","male",NA,"28.7",0.751568015852935,NA,0.751568015852935
"403",2006-05-23,"KH, LG","rattlesnake","457c364040",NA,303,"adult","male",NA,"24.7",1.25534365373246,NA,1.25534365373246
"405",2006-05-11,"KH, LG","rattlesnake","47263f1536",60.2,244,"adult","female","gravid","20.5",0.704922123456682,0.188466838811574,0.704922123456682
"406",2006-05-21,"KH","rattlesnake","456c1c095d",NA,143,"adult","female","nongravid","27",0.237324902947622,NA,0.237324902947622
"408",2006-05-22,"KH, LG","rattlesnake","4579166555",NA,253,"adult","male",NA,"23.1",0.788884729769937,NA,0.788884729769937
"409",2006-05-21,"KH","rattlesnake","546d3e2a5d",NA,167,"adult","female","nongravid","26.3",0.0134246194456088,NA,0.0134246194456088
"411",2006-05-16,"KH, LG","rattlesnake","457a1e1b7d",48,83,"juvenile","female",NA,"36.3",0.797075611702654,0.48211674450382,0.797075611702654
"412",2006-05-17,"CG staff","rattlesnake","4552603b21",NA,157,"sub.adult","male",NA,NA,0.106716404238114,NA,0.106716404238114
"413",2006-05-16,"KH, LG","rattlesnake","471047687e",51.5,121,"sub.adult","female",NA,"37",0.442566829491133,0.289736208306781,0.442566829491133
"416",2006-05-22,"KH, LG","rattlesnake","456b7a7f25",NA,257,"adult","male",NA,NA,0.826201443686939,NA,0.826201443686939
"417",2006-05-17,"KH, LG","rattlesnake","46070f2464",NA,176,"adult","female","gravid","38",0.070537986867646,NA,0.070537986867646
"418",2006-05-13,"KH, LG","rattlesnake","472b151139",77.2,321,"adult","male",NA,"29.9",1.42326886635897,1.12288658605434,1.42326886635897
"420",2006-05-13,"KH, LG","rattlesnake","456f451a69",NA,258,"adult","female","nongravid",NA,0.83553062216619,NA,0.83553062216619
