"","Date.Time","Year","Max.Temp.C","Min.Temp.C","Mean.Temp.C","Total.Precip.mm"
"4990","2018-08-30",2018,26.4,10.7,18.6,0
"4991","2018-08-31",2018,27,9.2,18.1,0
"4992","2018-09-01",2018,25.7,16.7,21.2,0
"4993","2018-09-02",2018,26.4,8.7,17.6,0
"4994","2018-09-03",2018,23.7,13,18.4,0
"4995","2018-09-04",2018,24.7,9.8,17.3,0
"4996","2018-09-05",2018,26.2,7.3,16.8,0
"4997","2018-09-06",2018,29.5,7.6,18.6,0
"4998","2018-09-07",2018,30.5,9.2,19.8,0.4
"4999","2018-09-08",2018,26.1,13.3,19.7,0
"5000","2018-09-09",2018,25,14.9,19.9,0
"5001","2018-09-10",2018,24,13.4,18.7,0
"5002","2018-09-11",2018,21.3,7.7,14.5,0
"5003","2018-09-12",2018,20.9,8,14.4,0
"5004","2018-09-13",2018,20.8,6.9,13.8,1.3
"5005","2018-09-14",2018,21.7,10.8,16.2,0
"5006","2018-09-15",2018,17.4,8.9,13.2,0.8
"5007","2018-09-16",2018,18.1,9.5,13.8,0
"5008","2018-09-17",2018,21.8,4.6,13.2,0
"5009","2018-09-18",2018,21.7,5.5,13.6,0
"5010","2018-09-19",2018,20.5,7.1,13.8,0
"5011","2018-09-20",2018,21.5,9.6,15.6,0
"5012","2018-09-21",2018,22.3,11.8,17.1,0.4
"5013","2018-09-22",2018,24.6,9.1,16.8,2.3
"5014","2018-09-23",2018,20.8,6.8,13.8,0
"5015","2018-09-24",2018,21.9,6,13.9,0
"5016","2018-09-25",2018,23.2,4.4,13.8,0
"5017","2018-09-26",2018,22.9,5,14,0
"5018","2018-09-27",2018,25.1,8.7,16.9,0
"5019","2018-09-28",2018,21.8,9.2,15.5,0
"5020","2018-09-29",2018,16.5,11.6,14,0
"5021","2018-09-30",2018,14.3,8.6,11.4,0.5
"5022","2018-10-01",2018,20.8,8.8,14.8,0
"5023","2018-10-02",2018,14.7,5.1,9.9,0
"5024","2018-10-03",2018,11.7,4.6,8.2,0
"5025","2018-10-04",2018,16.7,4.7,10.7,0
"5026","2018-10-05",2018,12.6,0,6.3,0
"5027","2018-10-06",2018,17.5,6.7,12.1,0
"5028","2018-10-07",2018,12.9,3.1,8,0
"5029","2018-10-08",2018,10.6,8.4,9.5,5.6
"5030","2018-10-09",2018,16,7.8,11.9,5.2
"5031","2018-10-10",2018,16.7,5.9,11.3,0
"5032","2018-10-11",2018,15.1,5.4,10.2,0
"5033","2018-10-12",2018,18.1,3.7,10.9,0
"5034","2018-10-13",2018,16.4,8.2,12.3,0
"5035","2018-10-14",2018,15.5,-0.7,7.4,0
"5036","2018-10-15",2018,16.4,-0.7,7.8,0
"5037","2018-10-16",2018,17.5,-0.4,8.5,0
"5038","2018-10-17",2018,17.3,-0.7,8.3,0
"5039","2018-10-18",2018,16.8,0.2,8.5,0
"5040","2018-10-19",2018,18.4,1.4,9.9,0
"5041","2018-10-20",2018,18.1,0.1,9.1,0
"5042","2018-10-21",2018,17.1,1.8,9.4,0
"5043","2018-10-22",2018,16,1.7,8.8,0
"5044","2018-10-23",2018,16.3,-0.4,8,0
"5045","2018-10-24",2018,16.9,2.8,9.8,0
"5046","2018-10-25",2018,14.3,8.2,11.2,0
"5047","2018-10-26",2018,13.9,5.4,9.6,0.3
"5048","2018-10-27",2018,12.5,0.8,6.6,0
"5049","2018-10-28",2018,14.1,5.4,9.8,3.5
"5050","2018-10-29",2018,14.7,4.2,9.5,0
"5051","2018-10-30",2018,13.5,0.7,7.1,0
"5052","2018-10-31",2018,11.1,7.3,9.2,3.2
"5053","2018-11-01",2018,9.8,7.3,8.5,4.4
"5054","2018-11-02",2018,18.6,8.6,13.6,0
"5055","2018-11-03",2018,12.6,5.9,9.2,1.4
"5056","2018-11-04",2018,17.4,7.3,12.3,0
"5057","2018-11-05",2018,11.6,2.7,7.1,0
"5058","2018-11-06",2018,8.6,1.9,5.2,0.9
"5059","2018-11-07",2018,8.4,3.1,5.8,0
"5060","2018-11-08",2018,6.5,-4.6,1,0
"5061","2018-11-09",2018,3.9,-3.3,0.3,0.9
"5062","2018-11-10",2018,10,-1.2,4.4,0
"5063","2018-11-11",2018,8.9,-4.7,2.1,0
"5064","2018-11-12",2018,6.1,-3.8,1.1,0
"5065","2018-11-13",2018,6.1,0,3.1,0
"5066","2018-11-14",2018,3.9,0,1.9,0
"5067","2018-11-15",2018,4.8,0.1,2.4,0
"5068","2018-11-16",2018,11,-0.4,5.3,0.9
"5069","2018-11-17",2018,7.7,-2,2.8,0
"5070","2018-11-18",2018,5.8,-5.3,0.3,0
"5071","2018-11-19",2018,5.6,-5.8,-0.1,0
"5072","2018-11-20",2018,5,-6.4,-0.7,0
"5073","2018-11-21",2018,6.3,-2.2,2,0
"5074","2018-11-22",2018,7.1,2.4,4.8,2.1
"5075","2018-11-23",2018,4.4,2.6,3.5,3.5
"5076","2018-11-24",2018,7.7,-1.3,3.2,0.2
"5077","2018-11-25",2018,7,-0.7,3.2,0
"5078","2018-11-26",2018,6.2,3.7,5,0.5
"5079","2018-11-27",2018,7.8,3.7,5.8,0.7
"5080","2018-11-28",2018,7.2,5,6.1,0
"5081","2018-11-29",2018,6.7,3.9,5.3,0.4
"5082","2018-11-30",2018,7.5,4.1,5.8,0.2
"5083","2018-12-01",2018,7.6,0.7,4.2,0
"5084","2018-12-02",2018,6,2.3,4.2,0
"5085","2018-12-03",2018,5.3,-3.3,1,0
"5086","2018-12-04",2018,1.1,-8.9,-3.9,0
"5087","2018-12-05",2018,2.7,-8.2,-2.8,0
"5088","2018-12-06",2018,-0.3,-10.8,-5.6,0
"5089","2018-12-07",2018,0.1,-9.9,-4.9,0
"5090","2018-12-08",2018,1.5,-1.8,-0.1,0
"5091","2018-12-09",2018,2.2,-0.2,1,0.7
"5092","2018-12-10",2018,2.3,0.6,1.4,0.2
"5093","2018-12-11",2018,2.3,0.1,1.2,6.4
"5094","2018-12-12",2018,4.4,-1.7,1.4,0
"5095","2018-12-13",2018,8.7,4.1,6.4,0
"5096","2018-12-14",2018,8.4,3.2,5.8,0
"5097","2018-12-15",2018,8.3,1,4.6,0
"5098","2018-12-16",2018,5.4,2.3,3.9,7.1
"5099","2018-12-17",2018,6.9,4,5.4,1.3
"5100","2018-12-18",2018,10.2,5.6,7.9,4.3
"5101","2018-12-19",2018,8.3,3.6,5.9,0
"5102","2018-12-20",2018,8.8,4.1,6.5,1.5
"5103","2018-12-21",2018,8.5,-0.9,3.8,0
"5104","2018-12-22",2018,1.5,-5.3,-1.9,0
"5105","2018-12-23",2018,2.9,0,1.5,0.2
"5106","2018-12-24",2018,3.5,0.3,1.9,0
"5107","2018-12-25",2018,4.3,-4.4,0,0
"5108","2018-12-26",2018,0.3,-4.6,-2.1,3.9
"5109","2018-12-27",2018,2.4,-2.6,-0.1,1.3
"5110","2018-12-28",2018,-2.3,-9.1,-5.7,3.4
"5111","2018-12-29",2018,2.2,-3.2,-0.5,1.4
"5112","2018-12-30",2018,5.6,-2.7,1.4,1.3
"5113","2018-12-31",2018,3.4,-6.7,-1.7,0
"5114","2019-01-01",2019,0.9,-6.2,-2.6,0
"5115","2019-01-02",2019,1.7,-1,0.4,0
"5116","2019-01-03",2019,4.8,0.3,2.6,0
"5117","2019-01-04",2019,9.7,2.9,6.3,0
"5118","2019-01-05",2019,5.3,-0.5,2.4,0
"5119","2019-01-06",2019,9,0,4.5,0.4
"5120","2019-01-07",2019,5.9,-2.7,1.6,0
"5121","2019-01-08",2019,1,-6,-2.5,0
"5122","2019-01-09",2019,2.8,-1.6,0.6,2.4
"5123","2019-01-10",2019,4.5,2,3.3,0
"5124","2019-01-11",2019,6.9,2.7,4.8,0
"5125","2019-01-12",2019,3.1,-1.8,0.7,0
"5126","2019-01-13",2019,-0.5,-1.7,-1.1,0
"5127","2019-01-14",2019,-0.8,-2.2,-1.5,0
"5128","2019-01-15",2019,-1.3,-2.5,-1.9,0
"5129","2019-01-16",2019,0.7,-2.3,-0.8,0
"5130","2019-01-17",2019,2.4,-0.1,1.2,2.1
"5131","2019-01-18",2019,4.9,2.3,3.6,0.4
"5132","2019-01-19",2019,6.2,2.7,4.4,2.9
"5133","2019-01-20",2019,4,-1.3,1.3,0
"5134","2019-01-21",2019,6.4,-3.5,1.4,0
"5135","2019-01-22",2019,2.6,-3,-0.2,4.5
"5136","2019-01-23",2019,4.9,-4.6,0.1,10.2
"5137","2019-01-24",2019,-2.2,-5,-3.6,0
"5138","2019-01-25",2019,-1,-3.6,-2.3,0
"5139","2019-01-26",2019,-1.5,-3.6,-2.5,0
"5140","2019-01-27",2019,9.6,-2.2,3.7,0
"5141","2019-01-28",2019,7.2,-3.7,1.8,0
"5142","2019-01-29",2019,1.4,-8,-3.3,0
"5143","2019-01-30",2019,0.5,-8.5,-4,0
"5144","2019-01-31",2019,0.8,-1.6,-0.4,0
"5145","2019-02-01",2019,2.3,0,1.2,0
"5146","2019-02-02",2019,3,-1.7,0.7,0
"5147","2019-02-03",2019,1.1,-10.4,-4.6,0
"5148","2019-02-04",2019,-8.5,-12.7,-10.6,0.2
"5149","2019-02-05",2019,-5,-13.1,-9,0
"5150","2019-02-06",2019,-4.3,-10.5,-7.4,0
"5151","2019-02-07",2019,-4.8,-13.7,-9.2,0
"5152","2019-02-08",2019,-2.1,-6.9,-4.5,1.4
"5153","2019-02-09",2019,-4,-7.7,-5.9,0.4
"5154","2019-02-10",2019,-6.8,-12.5,-9.6,0.4
"5155","2019-02-11",2019,-6.8,-10.8,-8.8,4.5
"5156","2019-02-12",2019,-4.8,-8.7,-6.7,1.5
"5157","2019-02-13",2019,-1.4,-9.1,-5.2,0
"5158","2019-02-14",2019,-4.4,-16.1,-10.3,2.2
"5159","2019-02-15",2019,0.1,-5.4,-2.7,2
"5160","2019-02-16",2019,2.3,-3.8,-0.7,0
"5161","2019-02-17",2019,2.6,-5,-1.2,0
"5162","2019-02-18",2019,0,-9.3,-4.7,0
"5163","2019-02-19",2019,-2.6,-12.1,-7.4,0
"5164","2019-02-20",2019,2.7,-6.8,-2,0.4
"5165","2019-02-21",2019,4.5,-5.5,-0.5,0
"5166","2019-02-22",2019,-0.8,-5.5,-3.2,0
"5167","2019-02-23",2019,2.2,-5.1,-1.4,0
"5168","2019-02-24",2019,3.4,-9,-2.8,0
"5169","2019-02-25",2019,0.4,-2.3,-0.9,0
"5170","2019-02-26",2019,-0.5,-7.1,-3.8,0
"5171","2019-02-27",2019,-0.6,-7.2,-3.9,0
"5172","2019-02-28",2019,1,-4.8,-1.9,2.9
"5173","2019-03-01",2019,2.9,-5.4,-1.2,0
"5174","2019-03-02",2019,1.8,-8.1,-3.2,0
"5175","2019-03-03",2019,0.6,-6.8,-3.1,0
"5176","2019-03-04",2019,0.9,-13.4,-6.2,0
"5177","2019-03-05",2019,-0.1,-11.2,-5.6,0
"5178","2019-03-06",2019,1.7,-3,-0.6,3.2
"5179","2019-03-07",2019,2.4,-4,-0.8,6.6
"5180","2019-03-08",2019,2.8,-4.8,-1,0
"5181","2019-03-09",2019,0.8,-8.1,-3.6,0
"5182","2019-03-10",2019,4.1,-12,-3.9,0
"5183","2019-03-11",2019,0.2,-2.4,-1.1,0
"5184","2019-03-12",2019,3.5,-5.9,-1.2,2.5
"5185","2019-03-13",2019,9.9,-10.6,-0.3,0.2
"5186","2019-03-14",2019,6.5,-4.7,0.9,0
"5187","2019-03-15",2019,8.9,0.2,4.5,0
"5188","2019-03-16",2019,10.8,-3.2,3.8,0
"5189","2019-03-17",2019,14.5,-2.8,5.8,0
"5190","2019-03-18",2019,16,-2.9,6.6,0
"5191","2019-03-19",2019,17.5,-3,7.3,0
"5192","2019-03-20",2019,17.6,-2.2,7.7,0
"5193","2019-03-21",2019,19.5,-2.1,8.7,0
"5194","2019-03-22",2019,16.7,-1.4,7.7,0
"5195","2019-03-23",2019,19.2,3.6,11.4,0
"5196","2019-03-24",2019,13.6,3.3,8.5,0.7
"5197","2019-03-25",2019,14.3,6.7,10.5,1.5
"5198","2019-03-26",2019,14.5,2.2,8.3,1.8
"5199","2019-03-27",2019,15.8,-2.7,6.6,0.2
"5200","2019-03-28",2019,15.2,5,10.1,0
"5201","2019-03-29",2019,16.7,-0.1,8.3,0
"5202","2019-03-30",2019,19.3,-1.9,8.7,0
"5203","2019-03-31",2019,18.9,6,12.5,0
"5204","2019-04-01",2019,19.1,0.4,9.8,0
"5205","2019-04-02",2019,19.3,-0.9,9.2,0
"5206","2019-04-03",2019,18.5,5.8,12.1,0
"5207","2019-04-04",2019,19.8,2.1,10.9,0
"5208","2019-04-05",2019,13.5,7.5,10.5,7.1
"5209","2019-04-06",2019,11.6,3.1,7.3,0.2
"5210","2019-04-07",2019,15.3,6.3,10.8,0
"5211","2019-04-08",2019,13,2.7,7.9,0.5
"5212","2019-04-09",2019,17.2,6.6,11.9,0.4
"5213","2019-04-10",2019,13.6,1.8,7.7,0
"5214","2019-04-11",2019,13.9,-0.7,6.6,0
"5215","2019-04-12",2019,15.8,6.3,11,0
"5216","2019-04-13",2019,14,2.6,8.3,0
"5217","2019-04-14",2019,14.7,3,8.8,0
"5218","2019-04-15",2019,15.4,-0.3,7.5,0
"5219","2019-04-16",2019,16.6,0,8.3,0
"5220","2019-04-17",2019,21.4,6.9,14.1,0
"5221","2019-04-18",2019,20.1,10,15.1,0
"5222","2019-04-19",2019,18.9,9.3,14.1,2.3
"5223","2019-04-20",2019,18.3,10,14.1,0
"5224","2019-04-21",2019,21.8,1,11.4,0
"5225","2019-04-22",2019,19.9,2.7,11.3,0
"5226","2019-04-23",2019,22.2,7.7,14.9,0
"5227","2019-04-24",2019,18.9,7.7,13.3,0
"5228","2019-04-25",2019,19.4,2.3,10.8,0
"5229","2019-04-26",2019,20.8,8.4,14.6,0
"5230","2019-04-27",2019,14.2,3.6,8.9,0
"5231","2019-04-28",2019,17.5,8.2,12.9,0
"5232","2019-04-29",2019,15.9,4.7,10.3,0
"5233","2019-04-30",2019,18.1,-1.7,8.2,0
"5234","2019-05-01",2019,17.2,2.9,10.1,0
"5235","2019-05-02",2019,21.1,2.6,11.9,0
"5236","2019-05-03",2019,23,7.5,15.2,0
"5237","2019-05-04",2019,24.9,5.3,15.1,0.2
"5238","2019-05-05",2019,24.1,11.6,17.9,0
"5239","2019-05-06",2019,25.9,5.3,15.6,0
"5240","2019-05-07",2019,25.4,12.3,18.8,0
"5241","2019-05-08",2019,25.5,9.1,17.3,0
"5242","2019-05-09",2019,27.1,7.4,17.2,0
"5243","2019-05-10",2019,31.7,7.3,19.5,0
"5244","2019-05-11",2019,30.9,9.7,20.3,0.2
"5245","2019-05-12",2019,30.2,10,20.1,0
"5246","2019-05-13",2019,26.6,16.6,21.6,0
"5247","2019-05-14",2019,19.7,9,14.4,0
"5248","2019-05-15",2019,24.1,6.9,15.5,NA
"5249","2019-05-16",2019,20.2,13.5,16.8,NA
"5250","2019-05-17",2019,19.2,12.8,16,NA
"5251","2019-05-18",2019,22.4,11.4,16.9,NA
"5252","2019-05-19",2019,24,11.6,17.8,NA
"5253","2019-05-20",2019,20.6,12.3,16.4,NA
"5254","2019-05-21",2019,19.4,12.7,16,NA
"5255","2019-05-22",2019,25.2,11.6,18.4,NA
"5256","2019-05-23",2019,25.9,9.6,17.7,NA
"5257","2019-05-24",2019,24.5,11.6,18,NA
"5258","2019-05-25",2019,16.7,13,14.9,NA
"5259","2019-05-26",2019,21.2,11.8,16.5,NA
"5260","2019-05-27",2019,29.3,7.3,18.3,NA
"5261","2019-05-28",2019,31.7,9.4,20.5,NA
"5262","2019-05-29",2019,31.4,11.6,21.5,NA
"5263","2019-05-30",2019,30.3,11.9,21.1,NA
"5264","2019-05-31",2019,31.4,12,21.7,NA
"5265","2019-06-01",2019,32,13,22.5,NA
"5266","2019-06-02",2019,31.8,16.4,24.1,NA
"5267","2019-06-03",2019,28.7,20.6,24.6,NA
"5268","2019-06-04",2019,27.4,13.3,20.4,NA
"5269","2019-06-05",2019,23.3,13.2,18.3,NA
"5270","2019-06-06",2019,20.5,9.6,15.1,NA
"5271","2019-06-07",2019,19.6,5.1,12.3,NA
"5272","2019-06-08",2019,22.9,9.7,16.3,NA
"5273","2019-06-09",2019,23.9,9.3,16.6,NA
"5274","2019-06-10",2019,26.2,9.7,18,NA
"5275","2019-06-11",2019,31.1,11,21.1,NA
"5276","2019-06-12",2019,32.9,13.5,23.2,NA
"5277","2019-06-13",2019,34.9,15.4,25.1,NA
"5278","2019-06-14",2019,32.7,17.6,25.2,NA
"5279","2019-06-15",2019,31,19.2,25.1,NA
"5280","2019-06-16",2019,32,14,23,NA
"5281","2019-06-17",2019,33.5,13.8,23.6,NA
"5282","2019-06-18",2019,31.1,21.2,26.1,NA
"5283","2019-06-19",2019,22.8,11.8,17.3,NA
"5284","2019-06-20",2019,18.9,12.2,15.6,NA
"5285","2019-06-21",2019,26.5,10.7,18.6,NA
"5286","2019-06-22",2019,27.3,12.2,19.7,NA
"5287","2019-06-23",2019,25.9,16.1,21,NA
"5288","2019-06-24",2019,24.6,14,19.3,NA
"5289","2019-06-25",2019,25.5,9.6,17.6,NA
"5290","2019-06-26",2019,28.2,10.1,19.2,NA
"5291","2019-06-27",2019,24,15.1,19.6,NA
"5292","2019-06-28",2019,23.6,9.5,16.5,NA
"5293","2019-06-29",2019,27,8.3,17.6,NA
"5294","2019-06-30",2019,29,10.3,19.7,NA
"5295","2019-07-01",2019,32.3,11,21.6,NA
"5296","2019-07-02",2019,26.5,18.6,22.5,NA
"5297","2019-07-03",2019,29.5,13.1,21.3,NA
"5298","2019-07-04",2019,27.9,18.6,23.2,NA
"5299","2019-07-05",2019,25.7,15.6,20.7,NA
"5300","2019-07-06",2019,26.2,15.4,20.8,NA
"5301","2019-07-07",2019,27.3,14,20.6,NA
"5302","2019-07-08",2019,27.9,16.8,22.4,NA
"5303","2019-07-09",2019,30.1,12.8,21.4,NA
"5304","2019-07-10",2019,29.4,19.2,24.3,NA
"5305","2019-07-11",2019,30.7,15.1,22.9,NA
"5306","2019-07-12",2019,29.9,17.6,23.7,NA
"5307","2019-07-13",2019,31.3,17,24.1,NA
"5308","2019-07-14",2019,28.5,20.8,24.7,NA
"5309","2019-07-15",2019,28.5,17.6,23.1,NA
"5310","2019-07-16",2019,29.2,16.1,22.6,NA
"5311","2019-07-17",2019,26.2,17.7,21.9,NA
"5312","2019-07-18",2019,25.4,13.4,19.4,NA
"5313","2019-07-19",2019,25.7,14,19.9,NA
"5314","2019-07-20",2019,26.8,11.7,19.3,NA
"5315","2019-07-21",2019,31.8,12.2,22,NA
"5316","2019-07-22",2019,35.8,12.5,24.1,NA
"5317","2019-07-23",2019,32.2,15.8,24,NA
"5318","2019-07-24",2019,27.7,16.2,21.9,NA
"5319","2019-07-25",2019,31.7,10.7,21.2,NA
"5320","2019-07-26",2019,34.9,13.2,24,NA
"5321","2019-07-27",2019,31.6,17.7,24.6,NA
"5322","2019-07-28",2019,31.2,14.9,23,NA
"5323","2019-07-29",2019,33.3,13.6,23.5,NA
"5324","2019-07-30",2019,32.9,18.9,25.9,NA
"5325","2019-07-31",2019,32.9,16.4,24.7,NA
"5326","2019-08-01",2019,33.4,17,25.2,NA
"5327","2019-08-02",2019,32.8,18.7,25.7,NA
"5328","2019-08-03",2019,29.9,17.8,23.9,NA
"5329","2019-08-04",2019,31.7,15.1,23.4,NA
"5330","2019-08-05",2019,35.7,13.1,24.4,NA
"5331","2019-08-06",2019,37.5,15.5,26.5,NA
"5332","2019-08-07",2019,38.2,13.5,25.9,NA
"5333","2019-08-08",2019,37.7,14.3,26,NA
"5334","2019-08-09",2019,27.9,16.4,22.2,NA
"5335","2019-08-10",2019,29.8,18.6,24.2,NA
"5336","2019-08-11",2019,25.3,16.9,21.1,NA
"5337","2019-08-12",2019,28.4,13.4,20.9,NA
"5338","2019-08-13",2019,30.4,14,22.2,NA
"5339","2019-08-14",2019,31.6,15.1,23.3,NA
"5340","2019-08-15",2019,32.1,15.8,24,NA
"5341","2019-08-16",2019,28.5,16.8,22.6,NA
"5342","2019-08-17",2019,29.1,15.7,22.4,NA
"5343","2019-08-18",2019,31.4,13.4,22.4,NA
"5344","2019-08-19",2019,31.9,13,22.4,NA
"5345","2019-08-20",2019,33.2,12.5,22.9,NA
"5346","2019-08-21",2019,29,15.3,22.2,NA
"5347","2019-08-22",2019,28.1,15.2,21.7,NA
"5348","2019-08-23",2019,22,12.5,17.2,NA
"5349","2019-08-24",2019,28.1,12.6,20.3,NA
"5350","2019-08-25",2019,25.6,15.2,20.4,NA
"5351","2019-08-26",2019,28.5,11.4,20,NA
"5352","2019-08-27",2019,31.4,10.3,20.9,NA
"5353","2019-08-28",2019,33.1,12,22.5,NA
"5354","2019-08-29",2019,32.2,14.8,23.5,NA
"5355","2019-08-30",2019,30.3,19.5,24.9,NA
"5356","2019-08-31",2019,31.7,16.7,24.2,NA
"5357","2019-09-01",2019,31.7,17,24.3,NA
"5358","2019-09-02",2019,31.5,17.4,24.4,NA
"5359","2019-09-03",2019,32.2,12.4,22.3,NA
"5360","2019-09-04",2019,30,13.3,21.6,NA
"5361","2019-09-05",2019,32,11.8,21.9,NA
"5362","2019-09-06",2019,29.6,16.4,23,NA
"5363","2019-09-07",2019,29.1,17,23,NA
"5364","2019-09-08",2019,22.8,16,19.4,NA
"5365","2019-09-09",2019,NA,NA,NA,NA
"5366","2019-09-10",2019,22.7,14.6,18.7,NA
"5367","2019-09-11",2019,24.6,11,17.8,NA
"5368","2019-09-12",2019,25.5,11,18.3,NA
"5369","2019-09-13",2019,24.8,12.7,18.8,NA
"5370","2019-09-14",2019,20.2,14.1,17.1,NA
"5371","2019-09-15",2019,19.5,13.8,16.7,NA
"5372","2019-09-16",2019,19,13.2,16.1,NA
"5373","2019-09-17",2019,17.5,13,15.2,NA
"5374","2019-09-18",2019,15.3,11.9,13.6,NA
"5375","2019-09-19",2019,22.9,9.8,16.4,NA
"5376","2019-09-20",2019,22.9,11.4,17.2,NA
"5377","2019-09-21",2019,23.7,7.8,15.7,NA
"5378","2019-09-22",2019,21.2,9.5,15.3,NA
"5379","2019-09-23",2019,17.3,10.3,13.8,NA
"5380","2019-09-24",2019,23.5,8.7,16.1,NA
"5381","2019-09-25",2019,21.8,7,14.4,NA
"5382","2019-09-26",2019,19.5,9.2,14.3,NA
"5383","2019-09-27",2019,12.7,6.9,9.8,NA
"5384","2019-09-28",2019,10.3,7.1,8.7,NA
"5385","2019-09-29",2019,8.3,5.7,7,NA
"5386","2019-09-30",2019,10.1,4.5,7.3,NA
"5387","2019-10-01",2019,16.1,2.3,9.2,NA
"5388","2019-10-02",2019,15.7,4.9,10.3,NA
"5389","2019-10-03",2019,17.2,9.3,13.3,NA
"5390","2019-10-04",2019,14.7,5.4,10.1,NA
"5391","2019-10-05",2019,18.9,5.2,12.1,NA
"5392","2019-10-06",2019,16.9,1.2,9.1,NA
"5393","2019-10-07",2019,18.2,10.7,14.5,NA
"5394","2019-10-08",2019,15.3,5.8,10.5,NA
"5395","2019-10-09",2019,9.7,2,5.8,NA
"5396","2019-10-10",2019,11.6,-4.6,3.5,NA
"5397","2019-10-11",2019,13.9,-4.1,4.9,NA
"5398","2019-10-12",2019,12.1,-2,5,NA
"5399","2019-10-13",2019,11.5,3.1,7.3,NA
"5400","2019-10-14",2019,16.2,-0.6,7.8,NA
"5401","2019-10-15",2019,14.4,2.5,8.4,NA
"5402","2019-10-16",2019,14.4,7.2,10.8,NA
"5403","2019-10-17",2019,15.7,10,12.8,NA
"5404","2019-10-18",2019,14.4,3.6,9,NA
"5405","2019-10-19",2019,15,5,10,NA
"5406","2019-10-20",2019,8.5,3.6,6.1,NA
"5407","2019-10-21",2019,9.1,2.1,5.6,NA
"5408","2019-10-22",2019,18.7,8.5,13.6,NA
"5409","2019-10-23",2019,15.5,1.8,8.6,NA
"5410","2019-10-24",2019,15.6,4.9,10.3,NA
"5411","2019-10-25",2019,17.5,6.3,11.9,NA
"5412","2019-10-26",2019,11.9,6.6,9.3,NA
"5413","2019-10-27",2019,11,-1.2,4.9,NA
"5414","2019-10-28",2019,10.9,-0.1,5.4,NA
"5415","2019-10-29",2019,5.3,-4.4,0.4,NA
"5416","2019-10-30",2019,5.7,-4.3,0.7,NA
"5417","2019-10-31",2019,7.8,-3.7,2.1,NA
"5418","2019-11-01",2019,9,-6.1,1.4,NA
"5419","2019-11-02",2019,11,-2.7,4.2,NA
"5420","2019-11-03",2019,10.2,-2.1,4.1,NA
"5421","2019-11-04",2019,12.9,-0.1,6.4,NA
"5422","2019-11-05",2019,11.6,-3.2,4.2,NA
"5423","2019-11-06",2019,13,-0.9,6,NA
"5424","2019-11-07",2019,8.2,-3.9,2.2,NA
"5425","2019-11-08",2019,6.8,-0.5,3.1,NA
"5426","2019-11-09",2019,8,0.5,4.3,NA
"5427","2019-11-10",2019,14.2,-1.8,6.2,NA
"5428","2019-11-11",2019,7.8,-3,2.4,NA
"5429","2019-11-12",2019,10.1,-0.9,4.6,NA
"5430","2019-11-13",2019,7.7,-2.1,2.8,NA
"5431","2019-11-14",2019,5.6,2.4,4,NA
"5432","2019-11-15",2019,7.7,5.3,6.5,NA
"5433","2019-11-16",2019,7.6,2.5,5,NA
"5434","2019-11-17",2019,9.6,6.9,8.2,NA
"5435","2019-11-18",2019,8.6,3.6,6.1,NA
"5436","2019-11-19",2019,10.5,5.4,7.9,NA
"5437","2019-11-20",2019,9,0.5,4.8,NA
"5438","2019-11-21",2019,6.1,-4.3,0.9,NA
"5439","2019-11-22",2019,6.2,-5.7,0.2,NA
"5440","2019-11-23",2019,4.4,2.5,3.4,NA
"5441","2019-11-24",2019,7.8,0.8,4.3,NA
"5442","2019-11-25",2019,4.7,-4.1,0.3,NA
"5443","2019-11-26",2019,2.2,-6.8,-2.3,NA
"5444","2019-11-27",2019,3.1,-0.2,1.4,NA
"5445","2019-11-28",2019,2.1,-4.3,-1.1,NA
"5446","2019-11-29",2019,0.2,-6.5,-3.2,NA
"5447","2019-11-30",2019,-0.1,-9.6,-4.9,NA
"5448","2019-12-01",2019,-1.3,-10.1,-5.7,NA
"5449","2019-12-02",2019,NA,NA,NA,NA
"5450","2019-12-03",2019,0.9,-0.5,0.2,NA
"5451","2019-12-04",2019,2.9,-1.2,0.9,NA
"5452","2019-12-05",2019,4.6,-3.6,0.5,NA
"5453","2019-12-06",2019,5.8,2.3,4,NA
"5454","2019-12-07",2019,5.6,3.3,4.5,NA
"5455","2019-12-08",2019,6.3,-1.8,2.2,NA
"5456","2019-12-09",2019,2.7,-4.7,-1,NA
"5457","2019-12-10",2019,0.2,-5.8,-2.8,NA
"5458","2019-12-11",2019,1.7,-2.4,-0.4,NA
"5459","2019-12-12",2019,2.5,0.2,1.4,NA
"5460","2019-12-13",2019,2.7,0.3,1.5,NA
"5461","2019-12-14",2019,1.2,-0.4,0.4,NA
"5462","2019-12-15",2019,1,-1.5,-0.2,NA
"5463","2019-12-16",2019,-0.5,-2.8,-1.6,NA
"5464","2019-12-17",2019,2.4,-0.9,0.8,NA
"5465","2019-12-18",2019,1.8,-0.6,0.6,NA
"5466","2019-12-19",2019,1.2,-0.7,0.2,NA
"5467","2019-12-20",2019,3.5,-0.3,1.6,NA
"5468","2019-12-21",2019,9.5,1.4,5.5,NA
"5469","2019-12-22",2019,3.4,0.2,1.8,NA
"5470","2019-12-23",2019,4.1,0.9,2.5,NA
"5471","2019-12-24",2019,2.5,0.8,1.6,NA
"5472","2019-12-25",2019,3,-1.5,0.8,NA
"5473","2019-12-26",2019,1.7,-1.4,0.1,NA
"5474","2019-12-27",2019,1.7,-0.3,0.7,NA
"5475","2019-12-28",2019,0.8,-1,-0.1,NA
