PIT TAG,DATE,Time,RESEARCHER,RECAP,CAUGHT 2020,SPECIES,WEATHER,CLOUD COV,AIR TEMP,GROUND TEMP,DET,BEHAVIOUR,MACRO HAB,MICRO HAB,LOCATION,Easting,Northing,DEN,PILLOW,SVL,S+B,BAG,MASS,SEX,AGE CLASS,REPRO,OVA COUNT,DIST BUI,DIST RD,DIR BUI,DIR RD,RELOC,REL TIME,REL DAY,REL LOC,DAY CAP,RATTLE,FOOD,POOP,DEMEANOR,COMMENTS
989001006650765,04-24-2020,16:25,"CRH, JAS",YES,NO,RATTLE,SUNNY/CLOUDY,30,23.8,24.3,SIGHT,BASKING,ROCK OUTCROP,IN GRASS,5M SW OF ELECTRA ROOKERY,322091,5435663,NA,PAISLEY,58.9,289,88,201,F,ADULT,GRAVID,4,>700,>700,SW,SW,NO,16:29,04-24-2020,SAME AS CAPTURE,0,"5+B, 3 SHEDS SINCE 2017",,,,
982091062751356,04-26-2020,11:35,"CRH, JAS",NO,NO,RATTLE,SUNNY/CLOUDY,40,20.7,14.4,SIGHT,BASKING,TALUS,IN ROCKS,DEN 6,322936,5435286,DEN 6,PAISLEY,58.4,246,88,158,M,ADULT,NA,NA,>400,>400,SW,SW,NO,11:46,04-26-2020,SAME AS CAPTURE,0,3+B,,,,
982091062751295,04-26-2020,11:35,"CRH, JAS",NO,NO,RATTLE,SUNNY/CLOUDY,40,20.7,14.4,SIGHT,BASKING,TALUS,IN ROCKS,DEN 6 SATELLITE,322957,5435294,DEN 6 SATELLITE,PAISLEY,42.2,142,88,54,M,JUVENILE,NA,NA,>400,>400,SW,SW,NO,11:53,04-26-2020,SAME AS CAPTURE,0,1 BROKEN,,,,
0A180D5F6E,04-26-2020,13:15,"CRH, JAS",YES,NO,RATTLE,CLOUDY,90,20.2,18.7,SIGHT,BASKING,GOLF COURSE,UNDER ROCK,7TH TEE SHED SITE,322675,5435069,NA,PAISLEY,78.7,482,88,394,M,ADULT,NA,NA,200,200,S,S,NO,13:23,04-26-2020,SAME AS CAPTURE,0,"6 BROKEN, 2 SHEDS SINCE 2019",,,,
982091062751238,04-26-2020,13:32,"CRH, JAS",NO,NO,RATTLE,CLOUDY,95,19.9,13.8,SIGHT,MOVING,GOLF COURSE,IN GRASS,100 W OF 6TH HOLE ON NORTH SIDE OF FAREWAY,322555,5435038,NA,PAISLEY,38.4,122,88,34,F,JUVENILE,NON GRAVID,NA,200,200,SE,SE,YES,13:40,04-26-2020,10 M NORTH OF FAREWAY,0,1 BROKEN,,,,
982091062751302,04-29-2020,10:37,"CRH, JAS",NO,NO,RATTLE,CLOUDY,100,16.2,18.3,SIGHT,MOVING,SHRUB STEPPE/TALUS,ON GROUND,HERMIONE ROOKERY,322044,5435734,NA,PAISLEY,26.8,102,88,14,F,NEONATE,NON GRAVID,NA,>800,>800,SW,SW,NO,10:46,04-29-2020,SAME AS CAPTURE,0,B,,YES,,
982091062751314,04-29-2020,12:19,"CRH, JAS",NO,NO,RATTLE,CLOUDY,90,21.3,18.9,SIGHT,BASKING,TALUS,IN ROCKS,DEN 5,321954,5435908,DEN 5,PAISLEY,39.8,145,88,57,F,JUVENILE,NON GRAVID,NA,>900,>900,SW,SW,NO,12:30,04-29-2020,SAME AS CAPTURE,0,1+B,,YES,,
989001005040831,04-29-2020,13:49,"CRH, JAS",YES,NO,RATTLE,CLOUDY,100,22.7,21.1,SIGHT,BASKING/COILED,OPEN FOREST,UNDER ROCK,SHED ROCK NORTH OF DEN 5,321764,5435898,NA,PAISLEY,71.4,389,88,301,M,ADULT,NA,NA,700,700,W,W,NO,13:55,04-29-2020,SAME AS CAPTURE,0,"9 BROKEN, 1 SHED SINCE 2018",,,,POSSIBLE SHED ROCK - 3 SNAKES TOGETHER - WAYPOINT 328 - CONFIRMED SHED ROCK (MULTIPLE SNAKES SHEDDING) JULY 13
989001005040905,04-29-2020,14:30,"CRH, JAS",YES,NO,RATTLE,CLOUDY,100,26.1,25.7,SIGHT,BASKING/COILED,SHRUB STEPPE,IN SAND,NORTH END OF PINE BRIDGE,322142,5435056,NA,PAISLEY,70.9,381,88,293,M,ADULT,NA,NA,100,100,S,S,YES,14:39,04-29-2020,"20M W, DOWNSLOPEAST OF BRIDGE",0,"7 BROKEN, 2 SHEDS SINCE 2019",,,,
0A1367760C,04-29-2020,15:27,"CRH, JAS",YES,NO,RATTLE,CLOUDY,100,26.7,21.5,SOUND,COILED,GOLF COURSE,ANTELOPE BRUSH,EDGE OF NORTH END 6TH FAREWAY,322617,5435074,NA,PAISLEY,75,414,88,326,F,ADULT,NON GRAVID,NA,200,200,S,S,YES,15:32,04-29-2020,15M NORTH OFF FAREWAY,0,"4 BROKEN, NO SHED SINCE 2019",,,,
4C3C4E0725,04-29-2020,15:43,"CRH, JAS",YES,NO,RACER,CLOUDY,90,24.3,22.7,SIGHT,MOVING,GOLF COURSE,SAGE BRUSH,BELOW 7TH TEE GOLF COURSE,322674,5435029,NA,PAISLEY,58.7,150,88,62,M,ADULT,NA,NA,100,100,S,S,YES,15:47,04-29-2020,20M SOUTHEAST OFF FAREWAY,0,NA,,,,
989002010653355,05-01-2020,11:09,"CRH, SNG",YES,NO,RATTLE,SUNNY,5,20.9,17.6,SIGHT,MOVING,SHRUB STEPPE,IN GRASS/SAGE BRUSH,ELECTRA ROOKERY,322100,5435679,NA,PAISLEY,62.6,346,88,258,F,ADULT,GRAVID,5,>700,>700,S,S,NO,11:31,05-01-2020,SAME AS CAPTURE,0,"6 BROKEN, 1 SHED SINCE 2018",,,,
982091062751276,05-01-2020,12:36,"CRH, SNG",NO,NO,RATTLE,SUNNY,10,22.7,20.2,SIGHT,COILED,OPEN FOREST/ROCK OUTCROP,ON PINE NEEDLES,"BOTTOM OF DEN 5 TALUS, SOUTH END",321942,5435760,NA,PAISLEY,40.3,140,88,52,F,JUVENILE,NON GRAVID,NA,>800,>800,S,S,NO,12:55,05-01-2020,SAME AS CAPTURE,0,2+B,,,,
982091062751266,05-01-2020,13:17,"CRH, SNG",NO,NO,RATTLE,SUNNY,20,23.1,25.9,SIGHT,BASKING,SHRUB STEPPE/OPEN FOREST,IN ROCKS,SOUTH END BASE OF DEN 7 TALUS SOPE,321733,5435912,NA,PAISLEY,64.5,376,88,288,F,ADULT,GRAVID,5,>1000,>1000,S,S,NO,13:31,05-01-2020,SAME AS CAPTURE,0,6 BROKEN,,,,
989001006650710,05-01-2020,14:35,"CRH, SNG",YES,NO,GOPHER,SUNNY/CLOUDY,50,22.3,21.6,SIGHT,MOVING,GOLF COURSE,ON GRASS,EDGE OF 1ST FAREWAY PAST HOLE,322184,5434943,NA,PAISLEY,84.2,297,88,209,M,ADULT,NA,NA,50,50,W,W,YES,14:44,05-01-2020,15M NORTH OF FIRST HOLE,0,NA,,,,
900254000902313,05-01-2020,14:57,"CRH, SNG",YES,NO,RATTLE,SUNNY,30,23.1,22.8,SIGHT,MOVING,GOLF COURSE,ON GRASS,"20M FROM 3RD TEE, WEST EDGE OF FAREWAY",322281,5434871,NA,PAISLEY,62,350,88,262,F,ADULT,GRAVID,6,80,90,W,W,YES,15:06,05-01-2020,10M EAST OF FAREWAY,0,"5 BROKEN, 2 SHEDS SINCE 2018",,,,
989001004384309,05-01-2020,15:42,"CRH, SNG",YES,NO,GOPHER,SUNNY,30,21.9,22.3,SIGHT,MOVING,GOLF COURSE,IN GRASS,"EDGE OF 6TH FAREWAY, HALFWAY UP NORTH SIDE",322478,5434942,NA,PAISLEY,108.7,451,88,363,M,ADULT,NA,NA,200,200,S,S,YES,15:48,05-01-2020,10M NORTH OF FAREWAY,0,NA,,,,
485E513965,05-01-2020,16:01,"CRH, SNG",YES,NO,RATTLE,SUNNY/CLOUDY,40,24.3,21.9,SIGHT,BASKING/COILED,GOLF COURSE,UNDER ROCK,7TH TEE SHED SITE,322675,5435069,NA,PAISLEY,75.4,517,88,429,M,ADULT,NA,NA,>200,>200,SW,SW,NO,16:12,05-01-2020,SAME AS CAPTURE,0,"8 BROKEN, 3 SHEDS SINCE 2018",MOUSE X2,,,
0A180D5F5C,05-01-2020,16:33,"CRH, SNG",YES,NO,RATTLE,SUNNY,20,24.3,21.9,SIGHT,BASKING,GOLF COURSE,IN GRASS,"SOUTHWEST EDGE FAREWAY 7, 80M FROM TEE",322660,5434911,NA,PAISLEY,63.1,278,88,190,F,ADULT,NON GRAVID,NA,50,40,S,S,YES,16:33,05-01-2020,20M WEST OF FAREWAY,0,"7 BROKEN, 4 SHEDS SINCE 2016",,YES,,
982091062751304,05-01-2020,16:49,"CRH, SNG",NO,NO,GOPHER,SUNNY,5,22.2,19.3,SIGHT,MOVING,GOLF COURSE,IN GRASS,10M SW OF POND NEAR 8TH HOLE,322573,5434558,NA,PAISLEY,92.4,484,88,396,F,ADULT,NON GRAVID,NA,30,50,NW,S,YES,17:01,05-01-2020,SHRUB STEPPE ABOVE BATHROOMS,0,NA,,,,
982091062751357,05-01-2020,16:49,"CRH, SNG",NO,NO,RACER,SUNNY,5,22.2,19.3,SIGHT,MOVING,GOLF COURSE,IN GRASS,10M SW OF POND NEAR 8TH HOLE,322573,5434558,NA,PAISLEY,59.4,156,88,68,M,ADULT,NA,NA,30,50,NW,S,YES,17:04,05-01-2020,SHRUB STEPPE ABOVE BATHROOMS,0,NA,,,,
989001004384329,05-01-2020,16:49,"CRH, SNG",YES,NO,GOPHER,SUNNY,5,22.2,19.3,SIGHT,MOVING,GOLF COURSE,IN GRASS,10M SW OF POND NEAR 8TH HOLE,322573,5434558,NA,PAISLEY,95.8,370,88,282,M,ADULT,NA,NA,30,50,NW,S,YES,17:16,05-01-2020,SHRUB STEPPE ABOVE BATHROOMS,0,NA,,,,SCAR AND SPINE INJURY/DEFORMATION 10CM ABOVE VENT
982091062751327,05-02-2020,9:54,"CRH, SNG",NO,NO,RACER,SUNNY/CLOUDY,40,19.9,21.3,SIGHT,MOVING,GRASSLAND,IN SAGEBRUSH,5M FROM INTERPERATIVE CENRTE OUTDOOR AREA,322139,5434982,NA,PAISLEY,75.3,231,88,143,F,ADULT,NON GRAVID,NA,30,40,SW,SW,YES,10:02,05-02-2020,20M EAST OF CAPTURE,0,NA,YES,,,
982091062751267,05-02-2020,11:05,"CRH, SNG",NO,NO,RATTLE,CLOUDY,100,19.9,19.4,SIGHT,MOVING,GRASSLAND,ALONG SNAKE FENCE,50M FROM DEN OF SOUTH SNAKE FENCE NEAR DEVELOPMENT,322674,5434874,NA,PAISLEY,62.2,384,88,296,F,ADULT,GRAVID,5,10,5,S,S,YES,11:18,05-02-2020,20M NORTH OF CAPTURE,0,5 BROKEN,,,,
989001006112809,05-02-2020,11:35,"CRH, SNG",YES,NO,RATTLE,CLOUDY,95,22.9,17,SOUND,COILED,GOLF COURSE,IN SAGEBRUSH,SIDE OF TRAIL NEAR 3RD TEE,322294,5434921,NA,PAISLEY,62.9,330,88,242,F,ADULT,NON GRAVID,NA,150,200,SW,SW,YES,11:46,05-02-2020,30M WEST OF CAPTURE,0,"8 BROKEN, 3 SHEDS SINCE 2017",MOUSE,,,
982091062751350,05-02-2020,14:22,"CRH, SNG",NO,NO,RATTLE,CLOUDY,100,21.9,22.7,SOUND,BASKING,SHRUB STEPPE,UNDER ROCK,BETWEEN DEN 8 AND ELECTRA ROOKERY,322059,5435691,NA,PAISLEY,60.9,322,88,234,F,ADULT,GRAVID,4,>700,>700,S,S,NO,14:28,05-02-2020,SAME AS CAPTURE,0,4 BROKEN,,,,
989001004384327,05-04-2020,10:42,"CRH, SNG",YES,NO,RATTLE,SUNNY,0,14.8,13.5,SOUND,HIDING,SHRUB STEPPE,UNDER ROCK,LILY ROOKERY,322721,5435202,NA,PAISLEY,60.5,349,88,261,F,ADULT,GRAVID,3,350,350,SW,SW,NO,10:49,05-04-2020,SAME AS CAPTURE,0,2 BROKEN,,,,NO PAINT
982091062751287,05-04-2020,11:06,"CRH, SNG",NO,NO,RATTLE,SUNNY,5,15.5,13.3,SIGHT,BASKING/COILED,SHRUB STEPPE,IN ROCKS,20M WEST OF PAMONA ROOKERY,322749,5435291,NA,PAISLEY,51.3,173,88,85,F,SUB ADULT,NON GRAVID,NA,450,450,SW,SW,NO,11:16,05-04-2020,SAME AS CAPTURE,0,3 BROKEN,,,,
982091062751324,05-04-2020,12:59,"CRH, SNG",NO,NO,RATTLE,SUNNY,5,18.3,13.3,SIGHT,MOVING,SHRUB STEPPE,UNDER ROCK,DEN D,323008,5434885,DEN D,GREY,32.1,137,110,27,M,NEONATE,NA,NA,200,200,W,W,NO,13:13,05-04-2020,SAME AS CAPTURE,0,B,YES,YES,,
989001005040833,05-04-2020,12:59,"CRH, SNG",NO,NO,RATTLE,SUNNY/CLOUDY,40,20.9,21.1,SIGHT,COILED,GOLF COURSE,IN GRASS,ROCKS BESIDE 7TH TEE,322702,5435039,NA,GREY,69.8,400,110,290,M,ADULT,NA,NA,170,170,SW,SW,NO,14:14,05-04-2020,SAME AS CAPTURE,0,"5 BROKEN, NO SHED SINCE 2019",,,,
982091062751337,05-04-2020,15:15,"CRH, SNG",NO,NO,GOPHER,CLOUDY,85,18.9,17.6,SIGHT,MOVING,GOLF COURSE,IN GRASS,EAST EDGE HALFWAY ALONG 4TH FAREWAY,322471,5434663,NA,GREY,104.4,512,110,402,M,ADULT,NA,NA,175,175,W,S,YES,15:25,05-04-2020,SAME AS CAPTURE,0,NA,,,,
982091062751338,05-04-2020,16:20,"CRH, SNG",NO,NO,GOPHER,CLOUDY,70,20.3,16.2,SIGHT,MOVING,ROAD,GRAVEL SHOULDER,SOUTH SHOULDER OF VALLEY VIEW DR NEXT TO VINEYARD,322211,5434453,NA,GREY,83.8,288,110,178,M,ADULT,NA,NA,20,<1,NE,W,YES,16:30,05-04-2020,GOLF COURSE NATURAL HABITAT NEAR CLUBHOUSE,0,NA,,,,
982091062751330,05-05-2020,10:45,"CRH, SNG",NO,NO,RACER,SUNNY,30,20.4,17.7,SIGHT,MOVING,GOLF COURSE,ALONG SNAKE FENCE,SOUTH SNAKE FENCE FRONT OF DEVELOPMENT,322600,5434745,NA,PAISLEY,67.9,179,88,91,F,ADULT,NON GRAVID,NA,<10,20,E,E,YES,10:57,05-05-2020,50M WEST OF CAPTURE,0,NA,,,,
982091062751280,05-05-2020,11:51,"CRH, SNG",NO,NO,RATTLE,CLOUDY,70,24.5,22.3,SIGHT,MOVING,GRASSLAND,ALONG SNAKE FENCE,NORTH SNAKE FENCE,321520,5434946,NA,GREY,32.3,132,110,22,M,JUVENILE,NA,NA,30,60,W,W,YES,12:00,05-05-2020,15M EAST OF FENCE,0,BUZZY B,,,,
982091062751336,05-05-2020,13:25,"CRH, SNG",NO,NO,RACER,SUNNY/CLOUDY,50,20.7,13.7,SIGHT,MOVING,GRASSLAND,IN ANTELOPE BRUSH,ALONG NORTH DESERT TRAIL,320865,5436915,NA,PAISLEY,52,137,88,49,M,SUB ADULT,NA,NA,>1000,>1000,N,N,NO,13:33,05-05-2020,SAME AS CAPTURE,0,NA,,,,
982091062751339,05-05-2020,14:24,"CRH, SNG",NO,NO,RATTLE,SUNNY/CLOUDY,50,23.2,17.6,SIGHT,BASKING/COILED,TALUS/ROCK OUTCROP,IN ROCKS,DEN 27,320852,5437481,DEN 27,GREY,47.3,198,110,88,M,SUB ADULT,NA,NA,>1000,>1000,N,N,NO,14:34,05-05-2020,SAME AS CAPTURE,0,2+B,,,,
982091062751315,05-05-2020,14:24,"CRH, SNG",NO,NO,RATTLE,SUNNY/CLOUDY,50,23.2,17.6,SIGHT,BASKING/COILED,TALUS/ROCK OUTCROP,IN ROCKS,DEN 27,320852,5437481,DEN 27,GREY,47.7,204,110,94,M,SUB ADULT,NA,NA,>1000,>1000,N,N,NO,14:41,05-05-2020,SAME AS CAPTURE,0,2+B,,,,
982091062751303,05-05-2020,14:24,"CRH, SNG",NO,NO,RATTLE,SUNNY/CLOUDY,50,23.2,17.6,SIGHT,BASKING/COILED,TALUS/ROCK OUTCROP,IN ROCKS,DEN 27,320852,5437481,DEN 27,GREY,29.2,134,110,24,M,NEONATE,NA,NA,>1000,>1000,N,N,NO,14:48,05-05-2020,SAME AS CAPTURE,0,B,,,,
982091062751305,05-05-2020,14:24,"CRH, SNG",NO,NO,RATTLE,SUNNY/CLOUDY,50,23.2,17.6,SIGHT,BASKING/COILED,TALUS/ROCK OUTCROP,IN ROCKS,DEN 27,320852,5437481,DEN 27,GREY,48.4,202,110,92,F,SUB ADULT,NON GRAVID,NA,>1000,>1000,N,N,NO,14:57,05-05-2020,SAME AS CAPTURE,0,3+B,,YES CONTAINING HAIR,,
982091062751323,05-05-2020,15:05,"CRH, SNG",NO,NO,RATTLE,SUNNY,30,25.4,18.7,SIGHT,BASKING,TALUS/ROCK OUTCROP,IN ROCKS,DEN 27,320852,5437481,DEN 27,PAISLEY,38.2,124,88,36,F,JUVENILE,NON GRAVID,NA,>1000,>1000,N,N,NO,15:13,05-05-2020,SAME AS CAPTURE,0,2 BROKEN,,,,
982091062751282,05-05-2020,15:05,"CRH, SNG",NO,NO,RATTLE,SUNNY,30,25.4,18.7,SIGHT,BASKING,TALUS/ROCK OUTCROP,IN ROCKS,DEN 27,320852,5437481,DEN 27,PAISLEY,56,219,88,131,F,ADULT,NON GRAVID,NA,>1000,>1000,N,N,NO,15:22,05-05-2020,SAME AS CAPTURE,0,3+B,,,,
982000407484149,05-07-2020,10:35,"CRH, SNG",YES,NO,RATTLE,SUNNY,5,17.5,13,SIGHT,COILED,GOLF COURSE,IN ANTELOPE BRUSH,WEST EDGE OF 4TH FAREWAY,322474,5434616,NA,GREY,69.8,408,110,298,?M,ADULT,NA,NA,40,60,SE,S,YES,10:44,05-07-2020,50M EAST OF CAPTURE,0,"8 BROKEN, 3 SHEDS SINCE 2018","YES, MOUSE?",,,
0A180D5F3D,05-07-2020,10:56,"CRH, SNG",YES,NO,RATTLE,SUNNY,5,19.5,14.6,SIGHT,COILED,GOLF COURSE,IN GRASS,WEST EDGE OF 5TH FAREWAT,322490,5434726,NA,GREY,60.3,325,110,215,F,ADULT,NON GRAVID,NA,150,150,E,SE,YES,11:03,05-07-2020,15M WEST OF CAPTURE,0,"8 BROKEN, 1 SHED SINCE 2018",YES,YES,,
989001004384329,05-07-2020,11:45,"CRH, SNG",YES,YES,GOPHER,SUNNY,10,19.5,14.6,SIGHT,MOVING,GOLF COURSE,RABBITBRUSH,WEST EDGE OF 8TH TEE,322598,5434669,NA,CAUGHT RECENTLY,,,,,M,ADULT,NA,NA,,,,,YES,11:50,05-07-2020,10M WEST OF CAPTURE,0,NA,,,,
982091062751293,05-07-2020,13:20,"CRH, SNG",NO,NO,RATTLE,SUNNY,25,19.1,15,SIGHT,COILED,SHRUB STEPPE,UNDER LOG,20M SW OF DEN D,322999,5434854,DEN D,GREY,53.6,214,110,104,F,SUB ADULT,NON GRAVID,NA,>200,>200,W,W,NO,13:29,05-07-2020,SAME AS CAPTURE,0,6 BROKEN,,,,
982091062751289,05-07-2020,14:09,"CRH, SNG",NO,NO,RATTLE,SUNNY,10,23.8,20.7,SIGHT,BASKING,TALUS,IN ROCKS,DEN 6,322936,5435286,DEN 6,GREY,29.3,134,110,24,F,NEONATE,NON GRAVID,NA,>400,>400,SW,SW,NO,14:17,05-07-2020,SAME AS CAPTURE,0,B,,,,
982091062751309,05-07-2020,14:09,"CRH, SNG",NO,NO,RATTLE,SUNNY,10,23.8,20.7,SIGHT,BASKING,TALUS,IN ROCKS,DEN 6,322936,5435286,DEN 6,GREY,30.9,135,110,25,F,NEONATE,NON GRAVID,NA,>400,>400,SW,SW,NO,14:28,05-07-2020,SAME AS CAPTURE,0,B,,YES,,
982091062751353,05-07-2020,14:09,"CRH, SNG",NO,NO,RATTLE,SUNNY,10,23.8,20.7,SIGHT,BASKING,TALUS,IN ROCKS,DEN 6 SATELLITE,322957,5435294,DEN 6 SATELLITE,GREY,26.5,126,110,16,M,NEONATE,NA,NA,>400,>400,SW,SW,NO,14:46,05-07-2020,SAME AS CAPTURE,0,B,,,,
982091062751275,05-07-2020,14:09,"CRH, SNG",NO,NO,RATTLE,SUNNY,10,23.8,20.7,SIGHT,BASKING,TALUS,IN ROCKS,DEN 6 SATELLITE,322957,5435294,DEN 6 SATELLITE,PAISLEY,34.2,109,88,21,F,JUVENILE,NON GRAVID,NA,>400,>400,SW,SW,NO,14:46,05-07-2020,SAME AS CAPTURE,0,BUZZY B,,,,
989001006112829,05-07-2020,16:00,"CRH, JAS",YES,NO,RATTLE,SUNNY,5,26.1,24.5,SOUND,MOVING,GRASSLAND/SHRUB STEPPE,,GULLY BESIDE 6TH FAREWAY,322502,5435079,NA,GREY,53.5,230,110,120,F,ADULT,NON GRAVID,NA,250,250,SE,SE,NO,16:07,05-07-2020,SAME AS CAPTURE,0,"7 BROKEN, NO SHED SINCE 2019",,,,VERY SKINNY (PP?) BUT NOT LISTED AS GRAVID IN 2019
0A180D5F36,05-07-2020,16:15,"CRH, SNG",YES,NO,RATTLE,SUNNY,5,24.5,27.6,SIGHT,BASKING,SHRUB STEPPE,UNDER ROCK,6TH GULLY SHED SITE,322421,5435034,NA,GREY,65.8,480,110,370,F,ADULT,GRAVID,7,250,250,SE,SE,NO,16:24,05-07-2020,SAME AS CAPTURE,0,"8 BROKEN, 4 SHEDS SINCE 2016",,,,
982091062751319,05-07-2020,16:26,"CRH, SNG",NO,NO,RATTLE,SUNNY,5,24.5,27.6,SIGHT,BASKING,SHRUB STEPPE,UNDER ROCK,6TH GULLY SHED SITE,322421,5435034,NA,GREY,55.8,287,110,177,M,ADULT,NA,NA,250,250,SE,SE,NO,16:35,05-07-2020,SAME AS CAPTURE,0,2 BROKEN,MOUSE,,,
982091062751326,05-08-2020,11:27,"CRH, SNG",NO,NO,GOPHER,SUNNY,5,19.7,20.6,SIGHT,MOVING,GRASSLAND,ALONG SNAKE FENCE,"NORTH SNAKE FENCE, 100M FROM NORTH END",321317,5435441,NA,GREY,93.8,351,110,241,M,ADULT,NA,NA,>200,>200,W,W,YES,11:55,05-08-2020,20M EAST OF CAPTURE,0,NA,,,,"VERY PALE IN COLOUR, MIMICKING RATTLESNAKE (TRIANGULAR HEAD, DEFENSIVE COIL)"
982091062751273,05-08-2020,11:27,"CRH, SNG",NO,NO,GOPHER,SUNNY,5,19.7,20.6,SIGHT,MOVING,GRASSLAND,ALONG SNAKE FENCE,"NORTH SNAKE FENCE, 100M FROM NORTH END",321317,5435441,NA,GREY,78.5,313,110,203,F,ADULT,NON GRAVID,NA,>200,>200,W,W,YES,11:55,05-08-2020,20M EAST OF CAPTURE,0,NA,,,,
982091062751355,05-08-2020,12:35,"CRH, SNG",NO,NO,GOPHER,SUNNY,5,23.8,22.6,SIGHT,HIDING,SHRUB STEPPE,UNDER ROCK,ROCKY HILL 350M S OF DEN 26,320891,5436802,NA,PAISLEY,72.4,214,88,126,F,ADULT,NON GRAVID,NA,>1000,>1000,S,S,NO,12:46,05-08-2020,SAME AS CAPTURE,0,NA,,YES,,
982091062751352,05-08-2020,13:57,"CRH, SNG",NO,NO,RATTLE,SUNNY,5,24.3,19.5,SIGHT,COILED,SHRUB STEPPE/TALUS,IN ROCKS,150M SW OF DEN 27,320793,5437373,NA,GREY,77.5,429,110,319,M,ADULT,NA,NA,>1000,>1000,N,N,NO,14:05,05-08-2020,SAME AS CAPTURE,0,7 BROKEN,,,,
982091062751321,05-08-2020,14:35,"CRH, SNG",NO,NO,RATTLE,SUNNY,5,26.5,19.2,SIGHT,COILED,TALUS/ROCK OUTCROP,IN ROCKS,DEN 27,320852,5437481,DEN 27,PAISLEY,69.9,297,88,209,M,ADULT,NA,NA,>1000,>1000,N,N,NO,14:55,05-08-2020,SAME AS CAPTURE,0,6 BROKEN,,,,
989001005710861,05-08-2020,14:35,"CRH, SNG",YES,NO,RATTLE,SUNNY,5,26.5,19.2,SIGHT,BASKING,TALUS/ROCK OUTCROP,IN ROCKS,DEN 27,320852,5437481,DEN 27,GREY,82.9,530,110,420,M,ADULT,NA,NA,>1000,>1000,N,N,NO,15:06,05-08-2020,SAME AS CAPTURE,0,"9 BROKEN, 4 SHEDS SINCE 2017",,,,
989001006782061,05-08-2020,14:35,"CRH, SNG",YES,NO,RATTLE,SUNNY,5,26.5,19.2,SIGHT,BASKING/COILED,TALUS/ROCK OUTCROP,IN ROCKS,DEN 27,320852,5437481,DEN 27,GREY,52.8,216,110,106,F,SUB ADULT,NON GRAVID,NA,>1000,>1000,N,N,NO,15:09,05-08-2020,SAME AS CAPTURE,0,"4+B, 1 SHED SINCE 2019",,,,
982091062751349,05-08-2020,15:35,"CRH, SNG",NO,NO,RATTLE,SUNNY,5,24.9,19.8,SIGHT,MOVING,GRASSLAND,ON SAND,500M SW OF DEN 26,320840,5436676,NA,PAISLEY,61.1,231,88,143,F,ADULT,PP,NA,>1000,>1000,S,S,NO,15:44,05-08-2020,SAME AS CAPTURE,0,6 BROKEN,,,,"LIMP AFTER PROCESSING, TAKING BIG DEEP BREATHS, OPENING JAW - UNKNOWN CAUSE - SEEMED FINE BY THE TIME WE LEFT"
982091062751274,05-08-2020,16:34,"CRH, SNG",NO,NO,RATTLE,SUNNY,10,25.9,21,SOUND,COILED,SHRUB STEPPE,SAGE BRUSH,150SW OF DEN 7,321735,5435892,NA,PAISLEY,55.2,215,88,127,M,ADULT,NA,NA,>900,>900,SW,SW,NO,16:42,05-08-2020,SAME AS CAPTURE,0,3+B,,,,
982091062751271,05-08-2020,16:56,"CRH, SNG",NO,NO,RATTLE,SUNNY,5,25.7,20.2,SOUND,MOVING,OPEN FOREST/RIPARIAN,LEAF LITTER,50M NORTH OF VILLAGE,322000,5435416,NA,PAISLEY,61.1,331,88,243,F,ADULT,GRAVID,5,400,500,S,S,NO,17:06,05-08-2020,SAME AS CAPTURE,0,5 BROKEN,,,,
0A180D5F46,05-09-2020,10:09,"CRH, SNG",YES,NO,RATTLE,SUNNY,0,19.1,19.6,SIGHT,BASKING,TALUS/ROCK OUTCROP,IN ROCKS,RC DEN,322479,5435557,RC DEN,GREY,61.5,337,110,227,F,ADULT,GRAVID,5,>650,>650,SW,SW,NO,10:16,05-09-2020,SAME AS CAPTURE,0,"6 BROKEN, 3 SHEDS SINCE 2017",,,,
900254001293838,05-09-2020,13:07,"CRH, SNG",YES,NO,RATTLE,SUNNY,5,28.3,26.3,SIGHT,COILED,SHRUB STEPPE,IN ROCKS/SUMAC,HERMIONE ROOKERY,322044,5435734,NA,GREY,63.1,356,110,246,F,ADULT,GRAVID,4,>800,>800,SW,SW,NO,13:13,05-09-2020,SAME AS CAPTURE,0,"7+B, 1 SHED SINCE 2018",,,,
982091062751331,05-09-2020,13:30,"CRH, SNG",NO,NO,RACER,SUNNY,5,25.9,17.9,SIGHT,MOVING,OPEN FOREST/RIPARIAN,PINE NEEDLES,50M NORTH OF VILLAGE,321990,5435444,NA,GREY,69.5,243,110,133,F,ADULT,NON GRAVID,NA,400,500,S,S,NO,13:36,05-09-2020,SAME AS CAPTURE,0,NA,,,,
982126057821441,05-11-2020,11:53,"CRH, SNG",NO,NO,RACER,SUNNY,10,23.1,18.7,SIGHT,MOVING,GOLF COURSE,RABBITBRUSH,EAST EDGE OF 1ST FAREWAY,322234,5434874,NA,1B,68,232,105,127,F,ADULT,NON GRAVID,NA,50,80,W,W,YES,12:01,05-11-2020,20M EAST OF CAPTURE,0,NA,YES,,,
